,0
розкрив,0.007964904303543975
розлучення,0.007964904303543975
розмову,0.007964904303543975
розпорядження,0.007964904303543975
роках,0.0318596172141759
роки,0.007964904303543975
року,0.1354033731602476
років,0.039824521517719876
роль,0.007964904303543975
романом,0.007964904303543975
росту,0.007964904303543975
російське,0.007964904303543975
російських,0.01592980860708795
російської,0.0318596172141759
російську,0.007964904303543975
російські,0.04778942582126385
російській,0.007964904303543975
росіян,0.007964904303543975
росії,0.007964904303543975
році,0.04778942582126385
рр,0.007964904303543975
руках,0.007964904303543975
русофільстві,0.007964904303543975
рух,0.01592980860708795
руху,0.01592980860708795
рухів,0.007964904303543975
рядка,0.007964904303543975
рядків,0.007964904303543975
рівночасно,0.007964904303543975
рідне,0.007964904303543975
рідну,0.007964904303543975
рідня,0.007964904303543975
рік,0.01592980860708795
рішучістю,0.007964904303543975
саблю,0.007964904303543975
саквояж,0.007964904303543975
салоном,0.007964904303543975
сам,0.01592980860708795
самозванців,0.007964904303543975
самоосвіти,0.01592980860708795
самостійности,0.007964904303543975
самостійною,0.007964904303543975
самостійної,0.007964904303543975
самої,0.007964904303543975
свободу,0.007964904303543975
свого,0.0318596172141759
своє,0.01592980860708795
своєрідним,0.007964904303543975
своєрідною,0.007964904303543975
своєї,0.007964904303543975
свої,0.01592980860708795
своїй,0.007964904303543975
своїми,0.007964904303543975
сву,0.0318596172141759
свято,0.007964904303543975
свідомий,0.007964904303543975
свідомість,0.007964904303543975
свідчать,0.007964904303543975
свідчення,0.01592980860708795
світової,0.01592980860708795
світогляду,0.007964904303543975
села,0.007964904303543975
семестри,0.007964904303543975
сенсацією,0.007964904303543975
сепаратистичні,0.007964904303543975
сепарації,0.007964904303543975
сервантеса,0.007964904303543975
серед,0.01592980860708795
середовищі,0.007964904303543975
серпня,0.01592980860708795
сестрами,0.007964904303543975
сестри,0.007964904303543975
сеї,0.007964904303543975
сили,0.007964904303543975
силу,0.007964904303543975
симона,0.007964904303543975
скажу,0.01592980860708795
сказав,0.007964904303543975
сказати,0.007964904303543975
скалю,0.007964904303543975
скандалу,0.007964904303543975
склавши,0.007964904303543975
складений,0.007964904303543975
скликання,0.007964904303543975
скоро,0.007964904303543975
скоропадського,0.007964904303543975
скріплювали,0.007964904303543975
слобожанщини,0.007964904303543975
слобожанщині,0.007964904303543975
слова,0.007964904303543975
словами,0.007964904303543975
слові,0.007964904303543975
смерті,0.01592980860708795
сміливішій,0.007964904303543975
соборницького,0.007964904303543975
соборности,0.007964904303543975
собою,0.007964904303543975
собі,0.01592980860708795
сонячна,0.007964904303543975
соратників,0.007964904303543975
сореля,0.007964904303543975
сосновський,0.023894712910631926
сосновського,0.007964904303543975
сотнями,0.007964904303543975
соціалдемократів,0.007964904303543975
соціалдемократія,0.007964904303543975
соціалдемократії,0.007964904303543975
соціалістами,0.007964904303543975
соціалістичним,0.007964904303543975
соціалістом,0.007964904303543975
соціологами,0.007964904303543975
соціялістичного,0.007964904303543975
соціялістичні,0.007964904303543975
союзом,0.007964904303543975
союзу,0.007964904303543975
спеціяльною,0.007964904303543975
список,0.007964904303543975
сподіваної,0.007964904303543975
сподіваюся,0.007964904303543975
спочатку,0.007964904303543975
справа,0.01592980860708795
справами,0.007964904303543975
справу,0.01592980860708795
спроби,0.007964904303543975
співробітники,0.007964904303543975
співробітником,0.007964904303543975
співставляння,0.007964904303543975
став,0.023894712910631926
стала,0.007964904303543975
стали,0.007964904303543975
стало,0.007964904303543975
становища,0.007964904303543975
старим,0.007964904303543975
статей,0.007964904303543975
стає,0.04778942582126385
стається,0.007964904303543975
ствердження,0.007964904303543975
стверджує,0.007964904303543975
ствердити,0.007964904303543975
степан,0.007964904303543975
степана,0.01592980860708795
степанові,0.007964904303543975
степового,0.007964904303543975
стилем,0.01592980860708795
столиці,0.007964904303543975
століття,0.007964904303543975
стороженка,0.007964904303543975
стороженко,0.007964904303543975
сторіччі,0.007964904303543975
стояла,0.007964904303543975
страшний,0.007964904303543975
стрінув,0.007964904303543975
студента,0.007964904303543975
студентами,0.007964904303543975
студенткою,0.007964904303543975
студентом,0.007964904303543975
студентська,0.007964904303543975
студентському,0.023894712910631926
студентської,0.007964904303543975
студентській,0.01592980860708795
студії,0.007964904303543975
ступінь,0.01592980860708795
суб,0.007964904303543975
суворої,0.007964904303543975
сумніву,0.007964904303543975
суму,0.007964904303543975
суспільности,0.007964904303543975
сучасне,0.01592980860708795
сучасників,0.023894712910631926
схильність,0.007964904303543975
схотів,0.007964904303543975
схрещення,0.007964904303543975
сьогодні,0.007964904303543975
сягало,0.007964904303543975
сягає,0.007964904303543975
січинського,0.007964904303543975
та,0.07168413873189577
таборах,0.007964904303543975
табору,0.007964904303543975
таврійська,0.007964904303543975
таврію,0.007964904303543975
таврія,0.007964904303543975
таврії,0.007964904303543975
так,0.07168413873189577
такого,0.007964904303543975
також,0.0637192344283518
такої,0.007964904303543975
такі,0.007964904303543975
талант,0.007964904303543975
там,0.023894712910631926
творцем,0.007964904303543975
творчому,0.007964904303543975
творчости,0.007964904303543975
те,0.01592980860708795
теж,0.007964904303543975
тези,0.007964904303543975
тексті,0.007964904303543975
телеграфічної,0.007964904303543975
теоретик,0.007964904303543975
тепер,0.0318596172141759
терайля,0.007964904303543975
терені,0.007964904303543975
термінологічні,0.007964904303543975
терміну,0.007964904303543975
тим,0.0318596172141759
тими,0.007964904303543975
типу,0.007964904303543975
тисячами,0.007964904303543975
титанічній,0.007964904303543975
тих,0.0318596172141759
товариства,0.007964904303543975
товарищівжидів,0.007964904303543975
того,0.0318596172141759
тоді,0.023894712910631926
тодішніх,0.01592980860708795
той,0.04778942582126385
тому,0.023894712910631926
тон,0.007964904303543975
традиціями,0.007964904303543975
трактування,0.007964904303543975
трамвай,0.01592980860708795
третій,0.007964904303543975
трибуну,0.007964904303543975
тривкій,0.007964904303543975
тридцятих,0.007964904303543975
туди,0.007964904303543975
тумані,0.007964904303543975
турбувалася,0.007964904303543975
турків,0.007964904303543975
тут,0.023894712910631926
ті,0.01592980860708795
тільки,0.023894712910631926
тітка,0.007964904303543975
тієї,0.007964904303543975
ув,0.007964904303543975
уважно,0.007964904303543975
увесь,0.007964904303543975
уво,0.01592980860708795
увійшовши,0.007964904303543975
угоди,0.007964904303543975
угруповань,0.007964904303543975
ударом,0.007964904303543975
уже,0.023894712910631926
українець,0.007964904303543975
україни,0.0637192344283518
українознавства,0.007964904303543975
україною,0.007964904303543975
українська,0.007964904303543975
українське,0.01592980860708795
український,0.01592980860708795
українським,0.007964904303543975
українськими,0.007964904303543975
українських,0.039824521517719876
українського,0.023894712910631926
українському,0.023894712910631926
українською,0.007964904303543975
української,0.04778942582126385
українські,0.007964904303543975
українця,0.007964904303543975
українців,0.01592980860708795
україні,0.023894712910631926
умовах,0.007964904303543975
умови,0.007964904303543975
унапрямлення,0.007964904303543975
університетської,0.007964904303543975
університету,0.01592980860708795
університеті,0.01592980860708795
урядом,0.007964904303543975
уряді,0.007964904303543975
усдрп,0.01592980860708795
успішно,0.007964904303543975
усією,0.007964904303543975
усієї,0.007964904303543975
ута,0.007964904303543975
участи,0.01592980860708795
участь,0.01592980860708795
учений,0.007964904303543975
училище,0.007964904303543975
учиться,0.007964904303543975
фабрика,0.007964904303543975
факт,0.007964904303543975
факультет,0.007964904303543975
фашизм,0.007964904303543975
федора,0.007964904303543975
формування,0.01592980860708795
фракції,0.007964904303543975
французьких,0.007964904303543975
франціска,0.007964904303543975
франя,0.007964904303543975
фінансований,0.007964904303543975
фінансової,0.007964904303543975
хаосі,0.007964904303543975
характер,0.007964904303543975
хлопці,0.007964904303543975
холера,0.007964904303543975
хотів,0.007964904303543975
хоч,0.039824521517719876
християнськими,0.007964904303543975
хто,0.023894712910631926
хутко,0.007964904303543975
царату,0.007964904303543975
царського,0.007964904303543975
це,0.10354375594607168
цебто,0.01592980860708795
цей,0.023894712910631926
центральної,0.007964904303543975
церковне,0.007964904303543975
цесусу,0.007964904303543975
цибулею,0.007964904303543975
цитатам,0.007964904303543975
цих,0.01592980860708795
цуратимуться,0.007964904303543975
цього,0.007964904303543975
цьому,0.007964904303543975
ця,0.007964904303543975
ці,0.007964904303543975
цій,0.007964904303543975
цікавим,0.007964904303543975
цікавою,0.007964904303543975
ціле,0.007964904303543975
цілеспрямування,0.007964904303543975
цілий,0.01592980860708795
цілости,0.007964904303543975
цілу,0.007964904303543975
цільність,0.007964904303543975
цієї,0.007964904303543975
час,0.07964904303543975
часи,0.007964904303543975
часопис,0.007964904303543975
часопису,0.007964904303543975
часу,0.023894712910631926
часі,0.007964904303543975
часів,0.0318596172141759
через,0.007964904303543975
чи,0.039824521517719876
чим,0.007964904303543975
чинниками,0.007964904303543975
числитися,0.007964904303543975
читала,0.007964904303543975
читальні,0.007964904303543975
читати,0.007964904303543975
читає,0.01592980860708795
член,0.007964904303543975
чому,0.007964904303543975
чотири,0.007964904303543975
чув,0.007964904303543975
чужорідності,0.007964904303543975
чільних,0.007964904303543975
швидко,0.007964904303543975
швидкою,0.007964904303543975
шевченка,0.007964904303543975
шевченко,0.007964904303543975
ширшій,0.007964904303543975
школа,0.01592980860708795
школи,0.01592980860708795
школою,0.007964904303543975
школу,0.007964904303543975
школі,0.007964904303543975
шкоцька,0.007964904303543975
штабквартирі,0.007964904303543975
штоса,0.007964904303543975
шілєра,0.007964904303543975
ще,0.07168413873189577
що,0.23098222480277528
щоб,0.01592980860708795
юридичний,0.007964904303543975
юридичних,0.007964904303543975
юриспруденції,0.007964904303543975
юркевич,0.007964904303543975
явився,0.007964904303543975
язнення,0.007964904303543975
язниці,0.007964904303543975
язуватися,0.007964904303543975
язує,0.007964904303543975
як,0.1513331817673355
яка,0.039824521517719876
який,0.07964904303543975
яким,0.007964904303543975
яких,0.023894712910631926
якого,0.01592980860708795
якому,0.007964904303543975
якою,0.01592980860708795
якої,0.01592980860708795
яку,0.023894712910631926
якщо,0.007964904303543975
які,0.01592980860708795
якісь,0.007964904303543975
яниць,0.007964904303543975
яновської,0.007964904303543975
янів,0.007964904303543975
янівської,0.007964904303543975
яскравої,0.007964904303543975
яті,0.007964904303543975
євгена,0.039824521517719876
єконовальцеві,0.007964904303543975
єктивним,0.007964904303543975
ів,0.007964904303543975
іде,0.007964904303543975
ідейне,0.007964904303543975
ідейновиховній,0.007964904303543975
ідеолог,0.007964904303543975
ідеологів,0.007964904303543975
ідеологічна,0.007964904303543975
ідеологічне,0.007964904303543975
ідеологічною,0.007964904303543975
ідеологія,0.01592980860708795
ідеології,0.01592980860708795
ідею,0.007964904303543975
ідеєю,0.007964904303543975
ідеї,0.0318596172141759
із,0.023894712910631926
іль,0.007964904303543975
ім,0.01592980860708795
імперської,0.007964904303543975
імперії,0.01592980860708795
інакше,0.007964904303543975
інтелектуальну,0.007964904303543975
інтелігенції,0.007964904303543975
інтенсивно,0.007964904303543975
інтерес,0.007964904303543975
інтересами,0.007964904303543975
інтересів,0.007964904303543975
інтернаціоналізм,0.007964904303543975
інтерпретація,0.007964904303543975
інтуїтивного,0.007964904303543975
інший,0.01592980860708795
іншими,0.007964904303543975
інших,0.007964904303543975
іншої,0.007964904303543975
існування,0.007964904303543975
іспити,0.007964904303543975
італійка,0.007964904303543975
іти,0.007964904303543975
іі,0.007964904303543975
їде,0.007964904303543975
їзд,0.007964904303543975
їзді,0.023894712910631926
їх,0.0318596172141759
її,0.01592980860708795
ґете,0.007964904303543975
ґрунті,0.01592980860708795
